1036249007609072391,227,3,2019-10-01,2019-10-27,Bogota,Oslo,76,EXCHANGED
7628138035502062318,490,16,2019-10-01,2019-11-14,Paris,Hong Kong,29,EXCHANGED
1499178983425955267,73,24,2019-10-02,2019-12-31,Munich,Warsaw,591,BOOKED
6622853526937921504,30,6,2019-10-02,2020-01-20,Lisbon,Munich,637,BOOKED
489063189674659724,308,9,2019-10-02,2020-01-08,Brussels,Berlin,123,BOOKED
7960701761250698587,173,24,2019-10-02,2019-12-30,Los Angeles,Athens,336,BOOKED
4515096331080314816,250,1,2019-10-02,2020-01-24,Dubai,Moscow,60,BOOKED
6732613633805995868,446,22,2019-10-02,2020-01-15,Oslo,Amsterdam,51,BOOKED
2040601659422242695,147,23,2019-10-02,2020-01-29,Amsterdam,Sao Paolo,75,BOOKED
5618842537716975643,132,8,2019-10-02,2020-01-22,Lisbon,Osaka,250,BOOKED
2650634014766051560,75,1,2019-10-02,2019-12-07,Toronto,Sao Paolo,383,BOOKED
1942221975179538430,485,11,2019-10-02,2019-12-04,Sao Paolo,Madrid,481,BOOKED
132492079598664235,383,9,2019-10-02,2019-12-20,Kiev,Los Angeles,318,BOOKED
8876094533399646376,289,15,2019-10-02,2020-01-07,Berlin,Athens,285,BOOKED
7410145528755102248,39,15,2019-10-02,2019-12-31,Amsterdam,Kiev,725,BOOKED
171559453641742030,88,14,2019-10-02,2020-01-01,Tokyo,Amsterdam,571,BOOKED
2771244095767041455,292,18,2019-10-02,2019-12-25,Amsterdam,Amsterdam,307,BOOKED
8154383943149733751,26,2,2019-10-02,2019-12-29,Stockholm,Amsterdam,309,BOOKED
2768010062649243489,302,3,2019-10-02,2019-10-04,Sydney,Dubai,173,CANCELLED
7922580569185458526,450,1,2019-10-02,2019-12-17,Sydney,Sydney,89,EXCHANGED
5393512387217357916,64,15,2019-10-02,2019-10-27,Stockholm,Munich,27,EXCHANGED
6921403940312434554,239,15,2019-10-02,2019-10-26,Amsterdam,Tokyo,22,EXCHANGED
6226834290883625177,123,24,2019-10-02,2019-12-05,Toronto,Oslo,41,EXCHANGED
1141482084031916325,340,16,2019-10-02,2019-11-24,Stockholm,Sydney,29,EXCHANGED
904076043597386299,228,4,2019-10-03,2019-12-27,New Delhi,Toronto,486,BOOKED
1638387185503357291,202,3,2019-10-03,2020-01-02,New York,Paris,57,BOOKED
5398867465759021115,88,14,2019-10-03,2019-12-13,Amsterdam,Sydney,643,BOOKED
8444004031677978208,301,2,2019-10-03,2019-12-22,Osaka,Berlin,129,BOOKED
262199133815988118,14,15,2019-10-03,2020-01-02,New Delhi,Sydney,74,BOOKED
3949735804307971756,341,17,2019-10-03,2019-12-30,Madrid,Kiev,620,BOOKED
8911444744877214920,150,1,2019-10-03,2019-12-21,Lausanne,Amsterdam,306,BOOKED
2804151485465536473,180,6,2019-10-03,2019-12-18,Dubai,Sydney,97,BOOKED
7253240849462412624,30,6,2019-10-03,2019-12-07,Sofia,Tokyo,164,BOOKED
2373356913374639849,314,15,2019-10-03,2020-01-07,Dubai,Sydney,706,BOOKED
5328520559802153038,142,18,2019-10-03,2019-11-24,Amsterdam,Sydney,46,EXCHANGED
2969382937276294729,39,15,2019-10-03,2019-10-24,Osaka,Madrid,33,EXCHANGED
6000058758580073021,414,15,2019-10-03,2019-12-05,Amsterdam,Sao Paolo,25,EXCHANGED
8222164419892206493,269,20,2019-10-03,2019-11-07,Paris,Hong Kong,65,EXCHANGED
8281604994526249516,7,8,2019-10-03,2019-10-25,Los Angeles,Paris,34,EXCHANGED
1345571534478404185,179,5,2019-10-03,2019-12-22,Sydney,Athens,25,EXCHANGED
1416793825201012251,153,4,2019-10-03,2019-11-23,Budapest,Berlin,42,EXCHANGED
7506067826273199351,366,17,2019-10-03,2019-12-20,Hong Kong,Sydney,38,EXCHANGED
3957625020978176319,143,19,2019-10-04,2020-01-12,Hong Kong,Osaka,61,BOOKED
6054076433892118465,24,25,2019-10-04,2019-12-11,Sydney,Sao Paolo,112,BOOKED
4104097715989752150,274,25,2019-10-04,2020-01-19,Sydney,London,356,BOOKED
2299822325873589782,354,5,2019-10-04,2019-12-10,Sao Paolo,Oslo,403,BOOKED
8611599914502123246,77,3,2019-10-04,2019-12-27,Sydney,Los Angeles,35,BOOKED
8286855636207975583,77,3,2019-10-04,2020-01-12,Amsterdam,Prague,411,BOOKED
2923631118849706389,408,9,2019-10-04,2019-12-30,Amsterdam,New Mexico,84,BOOKED
1008375204170234384,156,7,2019-10-04,2019-12-13,London,Berlin,311,BOOKED
2843776128687454924,425,1,2019-10-04,2020-01-17,Sydney,New Delhi,129,BOOKED
2200054387873528892,205,6,2019-10-04,2019-12-18,Paris,Toronto,770,BOOKED
3934195484628842862,159,10,2019-10-04,2019-12-11,Lausanne,Dubai,322,BOOKED
3277537278054240421,55,6,2019-10-04,2020-01-20,Toronto,New Delhi,240,BOOKED
5240904484123083968,212,13,2019-10-04,2019-11-07,Sydney,Prague,361,CANCELLED
1325672115261563863,400,1,2019-10-04,2019-11-29,Johannesburg,Cairo,21,EXCHANGED
4458587057741896041,331,7,2019-10-04,2019-11-20,Paris,Sydney,24,EXCHANGED
9104012183806317390,338,14,2019-10-04,2019-11-04,Hong Kong,London,35,EXCHANGED
6797690862410072336,361,12,2019-10-05,2020-01-13,Lausanne,Paris,572,BOOKED
4814783385740974457,162,13,2019-10-05,2019-12-07,Sao Paolo,Prague,511,BOOKED
4348851351192604617,342,18,2019-10-05,2020-01-03,Beijing,Osaka,810,BOOKED
4360569842560609102,250,1,2019-10-05,2019-12-16,Madrid,Los Angeles,50,BOOKED
3893885637420430881,103,4,2019-10-05,2020-01-27,Paris,Brussels,742,BOOKED
1788650782412888584,366,17,2019-10-05,2019-12-20,Kiev,Amsterdam,340,BOOKED
7371338689773554754,93,19,2019-10-05,2020-01-22,Hong Kong,Moscow,801,BOOKED
8703393264988163432,25,1,2019-10-05,2020-01-03,Bogota,Paris,383,BOOKED
429125027065677567,250,1,2019-10-05,2020-01-15,Hong Kong,Sydney,109,BOOKED
5641134947873285286,39,15,2019-10-05,2019-12-25,Sydney,Amsterdam,740,BOOKED
2118516922151050947,352,3,2019-10-05,2020-01-21,New Delhi,Athens,68,BOOKED
6765411620530934398,443,19,2019-10-05,2019-12-08,Stockholm,Beijing,35,CANCELLED
5129610803699107654,19,20,2019-10-05,2019-11-28,Toronto,New Mexico,273,CANCELLED
7971339307891427031,138,14,2019-10-05,2019-11-08,Tokyo,Paris,371,CANCELLED
1203812101811564957,127,3,2019-10-05,2019-11-17,Sydney,Los Angeles,133,CANCELLED
9049383150540890139,416,17,2019-10-05,2019-11-11,Sydney,Paris,52,EXCHANGED
7219637228397468025,295,21,2019-10-06,2019-12-21,Sydney,Amsterdam,581,BOOKED
6989776088659975769,499,25,2019-10-06,2019-12-31,Dubai,Paris,620,BOOKED
4609856266637225943,250,1,2019-10-06,2019-12-17,Budapest,Sofia,70,BOOKED
3886505551921204976,39,15,2019-10-06,2020-01-05,Paris,Amsterdam,33,BOOKED
286716685113246911,443,19,2019-10-06,2020-01-07,Amsterdam,Munich,670,BOOKED
4712175124976192448,291,17,2019-10-06,2020-01-18,Sao Paolo,Milano,806,BOOKED
5676793326620070258,205,6,2019-10-06,2020-01-28,Osaka,Athens,731,BOOKED
7158498665690369319,250,1,2019-10-06,2020-01-25,Bogota,Beijing,805,BOOKED
4340796099003052351,390,16,2019-10-06,2020-01-12,Buenos Aires,Hong Kong,245,BOOKED
7260604988579493247,180,6,2019-10-06,2020-01-02,Beijing,Sofia,160,BOOKED
1907156706779339759,279,5,2019-10-06,2019-12-25,Sao Paolo,Munich,162,BOOKED
5376833560478083236,40,16,2019-10-06,2019-12-19,Amsterdam,Paris,773,BOOKED
7365885047928692140,308,9,2019-10-06,2019-12-24,Athens,Oslo,38,EXCHANGED
8999525959125247277,22,23,2019-10-06,2019-11-27,Madrid,New Delhi,27,EXCHANGED
1512415981945645099,308,9,2019-10-06,2019-10-29,Sao Paolo,Toronto,20,EXCHANGED
7705443855390476295,442,18,2019-10-06,2019-11-15,Tokyo,Paris,21,EXCHANGED
1231468742036505194,333,9,2019-10-07,2020-01-30,Paris,Milano,358,BOOKED
4944222640133209093,383,9,2019-10-07,2019-12-30,Hong Kong,Sofia,663,BOOKED
3946371784408616131,500,1,2019-10-07,2020-01-22,Lausanne,Dubai,140,BOOKED
9110757105197271235,461,12,2019-10-07,2019-12-30,Budapest,Paris,639,BOOKED
9163849900098517407,465,16,2019-10-07,2019-12-19,Bogota,Paris,637,BOOKED
8822017401765307674,335,11,2019-10-07,2020-01-27,New Mexico,Toronto,778,BOOKED
9201195323826041368,407,8,2019-10-07,2019-12-09,Bogota,Warsaw,546,BOOKED
5745346405692401582,398,24,2019-10-07,2020-01-17,Budapest,Sydney,189,BOOKED
8786408336369078589,268,19,2019-10-07,2019-12-27,Oslo,London,377,BOOKED
73327935171774496,300,1,2019-10-07,2019-12-30,Amsterdam,Munich,378,CANCELLED
6154753152560633778,76,2,2019-10-07,2019-11-10,Budapest,Sydney,86,EXCHANGED
7306463728538312409,308,9,2019-10-07,2019-11-02,Munich,Paris,22,EXCHANGED
9131010190188480880,136,12,2019-10-07,2019-11-02,Budapest,Sao Paolo,37,EXCHANGED
6213595028892374158,92,18,2019-10-07,2019-11-15,New York,Kiev,41,EXCHANGED
5784563716504918212,124,25,2019-10-07,2020-01-03,Sofia,Hong Kong,51,EXCHANGED
4646332886653288211,472,23,2019-10-07,2019-11-01,Paris,Bogota,48,EXCHANGED
7488769826792659547,152,3,2019-10-08,2019-12-17,Oslo,Buenos Aires,761,BOOKED
1669596658973425048,249,25,2019-10-08,2020-02-03,Los Angeles,Budapest,246,BOOKED
5043779914388885856,39,15,2019-10-08,2019-12-22,Moscow,Sao Paolo,61,BOOKED
4767357580099846465,27,3,2019-10-08,2019-12-19,Munich,Amsterdam,691,BOOKED
7082371097394912488,308,9,2019-10-08,2019-12-17,Bogota,Hong Kong,187,BOOKED
4668250502202791573,358,9,2019-10-08,2019-12-28,Sao Paolo,Sydney,584,BOOKED
9013554176552796015,164,15,2019-10-08,2020-01-30,Sydney,Munich,714,BOOKED
4913414622047968371,156,7,2019-10-08,2020-01-10,Sao Paolo,Sydney,622,BOOKED
7431857095522587818,266,17,2019-10-08,2020-01-28,Hong Kong,Lisbon,744,BOOKED
646998211925436149,325,1,2019-10-08,2019-12-29,Beijing,Dubai,48,BOOKED
5497109985631929829,476,2,2019-10-08,2020-01-16,New Delhi,Sydney,342,BOOKED
1722246593667231641,417,18,2019-10-08,2020-01-16,Amsterdam,Milano,452,BOOKED
8017754115963157477,422,23,2019-10-08,2019-12-16,Sydney,Madrid,401,BOOKED
8878568308067231806,424,25,2019-10-08,2019-10-19,Brussels,Amsterdam,289,CANCELLED
2060352432278091574,398,24,2019-10-08,2019-11-27,London,New York,46,EXCHANGED
8278413037478341552,195,21,2019-10-08,2019-11-19,Hong Kong,Oslo,49,EXCHANGED
6800116674999520702,442,18,2019-10-08,2019-12-03,Sydney,Moscow,26,EXCHANGED
5408921595431865712,203,4,2019-10-08,2019-11-27,Los Angeles,Amsterdam,35,EXCHANGED
1617143575750409537,157,8,2019-10-08,2019-11-25,Sofia,Amsterdam,41,EXCHANGED
7551392066073130442,170,21,2019-10-08,2019-11-27,Sao Paolo,Tokyo,24,EXCHANGED
5753489153139095990,60,11,2019-10-09,2019-12-12,Amsterdam,Milano,526,BOOKED
4480502975148539051,65,16,2019-10-09,2020-01-21,Oslo,Sao Paolo,331,BOOKED
1910470385243158191,335,11,2019-10-09,2019-12-17,Stockholm,Moscow,205,BOOKED
8088960475390148946,61,12,2019-10-09,2020-02-06,Tokyo,Sao Paolo,303,BOOKED
5770401134944612306,84,10,2019-10-09,2019-12-31,Hong Kong,Buenos Aires,536,BOOKED
5694503723158415098,139,15,2019-10-09,2020-01-08,Johannesburg,Bogota,234,BOOKED
5025232337276075868,375,1,2019-10-09,2020-01-20,Paris,Dubai,685,BOOKED
7823136422595742824,452,3,2019-10-09,2019-12-16,Dubai,Sofia,795,BOOKED
5079100668070895797,304,5,2019-10-09,2020-01-22,Amsterdam,Buenos Aires,100,BOOKED
3827184305577754709,263,14,2019-10-09,2019-11-02,Sydney,Budapest,542,CANCELLED
3007599178480970476,22,23,2019-10-09,2019-12-09,Sao Paolo,Paris,395,CANCELLED
611780006147473412,442,18,2019-10-09,2019-10-12,Paris,Amsterdam,314,CANCELLED
7065493058372684002,244,20,2019-10-09,2019-10-17,London,Brussels,251,CANCELLED
2875960264143812253,442,18,2019-10-09,2019-12-09,Oslo,Madrid,185,CANCELLED
5116942620990953443,440,16,2019-10-09,2019-12-11,Hong Kong,Stockholm,35,EXCHANGED
5016942057069559890,13,14,2019-10-09,2019-11-08,Paris,Hong Kong,44,EXCHANGED
7626902140604346763,193,19,2019-10-09,2019-11-25,Toronto,Sydney,39,EXCHANGED
54879206485158597,194,20,2019-10-09,2019-12-07,Bogota,Sydney,24,EXCHANGED
5245377774345986150,39,15,2019-10-10,2020-01-10,Lisbon,Madrid,208,BOOKED
4325425245668475839,462,13,2019-10-10,2019-12-19,Athens,Berlin,779,BOOKED
8416127571287372313,39,15,2019-10-10,2020-01-04,Beijing,Toronto,587,BOOKED
1051659431717303090,194,20,2019-10-10,2019-12-21,Tokyo,Lisbon,331,BOOKED
2960482823952905247,155,6,2019-10-10,2020-02-01,Sofia,Sydney,256,BOOKED
8659840716042847592,405,6,2019-10-10,2020-01-20,Lisbon,Toronto,617,BOOKED
5724689162938584899,254,5,2019-10-10,2019-12-29,Osaka,New York,486,BOOKED
210159911181437244,388,14,2019-10-10,2019-11-17,Sao Paolo,Paris,79,EXCHANGED
2142853452987650313,441,17,2019-10-10,2019-11-26,Sydney,New York,37,EXCHANGED
446386642254881035,88,14,2019-10-11,2020-01-28,Hong Kong,Amsterdam,672,BOOKED
3948680751399876594,119,20,2019-10-11,2020-01-20,Sao Paolo,Lausanne,776,BOOKED
2316184278977300957,476,2,2019-10-11,2020-01-19,New York,Paris,46,BOOKED
3744124408946325007,194,20,2019-10-11,2020-01-23,Hong Kong,Hong Kong,790,BOOKED
349594874846694502,47,23,2019-10-11,2020-01-05,Sao Paolo,Berlin,457,BOOKED
1214283042221869903,41,17,2019-10-11,2020-02-02,London,Amsterdam,169,BOOKED
7131701583396609958,107,8,2019-10-11,2020-01-11,Dubai,Toronto,33,BOOKED
5162034759610963711,288,14,2019-10-11,2019-12-28,Sydney,Paris,780,BOOKED
5221701266896866228,279,5,2019-10-11,2019-12-18,Sao Paolo,Milano,555,BOOKED
3680784562145123254,461,12,2019-10-11,2019-12-13,New Mexico,Sydney,577,BOOKED
6842198767640884521,231,7,2019-10-11,2020-01-09,Bogota,Berlin,218,BOOKED
2770066594657973230,495,21,2019-10-11,2019-11-21,Sydney,Lausanne,612,CANCELLED
6000346516808426273,257,8,2019-10-11,2019-12-20,Hong Kong,Sydney,619,CANCELLED
8039830357154360308,135,11,2019-10-11,2020-01-10,Lisbon,Berlin,536,CANCELLED
1699524074864093619,223,24,2019-10-11,2019-11-30,Sydney,Bogota,46,EXCHANGED
9019247879517121170,59,10,2019-10-11,2019-11-05,Sofia,Milano,29,EXCHANGED
3997814275472458857,117,18,2019-10-11,2019-11-15,Hong Kong,Oslo,27,EXCHANGED
3837035430610293050,482,8,2019-10-11,2019-12-10,Athens,Sydney,72,EXCHANGED
5470464686873242333,73,24,2019-10-12,2019-12-29,Berlin,Amsterdam,724,BOOKED
6575647907503402679,116,17,2019-10-12,2019-12-26,Kiev,Paris,652,BOOKED
2112831261248618318,70,21,2019-10-12,2019-12-26,Milano,Sydney,346,BOOKED
4863021173233616152,50,1,2019-10-12,2019-12-18,Sofia,Amsterdam,707,BOOKED
5929618548558135167,416,17,2019-10-12,2020-01-27,Los Angeles,Beijing,63,BOOKED
7186040350999243622,230,6,2019-10-12,2019-12-26,Sydney,Sydney,394,BOOKED
3966986471297070052,434,10,2019-10-12,2019-12-24,Tokyo,Oslo,592,BOOKED
8970487074732921839,249,25,2019-10-12,2020-01-25,Moscow,Hong Kong,694,BOOKED
9131385383114017768,470,21,2019-10-12,2020-01-30,Bogota,Sydney,103,BOOKED
6790159911933662002,42,18,2019-10-12,2019-12-18,Sydney,New Delhi,193,BOOKED
2292597474119631432,33,9,2019-10-12,2020-01-29,Tokyo,Budapest,703,BOOKED
7844860669002351698,180,6,2019-10-12,2020-01-04,Toronto,Prague,159,BOOKED
5379761694166634323,39,15,2019-10-12,2020-02-03,Los Angeles,New York,550,BOOKED
123885829853977579,356,7,2019-10-12,2020-01-07,New Delhi,Tokyo,806,BOOKED
2136360873893071016,88,14,2019-10-12,2020-01-30,Paris,Moscow,182,BOOKED
8652821983770769556,139,15,2019-10-12,2020-01-24,Bogota,Beijing,350,BOOKED
4852310544262344955,431,7,2019-10-12,2019-11-30,Sydney,Warsaw,56,EXCHANGED
6431855831158553225,212,13,2019-10-12,2019-12-07,Munich,Amsterdam,57,EXCHANGED
7838558900425305484,71,22,2019-10-12,2019-11-11,London,Paris,40,EXCHANGED
9004184623002685613,47,23,2019-10-12,2019-11-08,Prague,Sydney,20,EXCHANGED
4431390185217567794,16,17,2019-10-12,2019-11-24,Toronto,Moscow,85,EXCHANGED
3922236699422568754,358,9,2019-10-12,2019-11-10,Stockholm,Budapest,24,EXCHANGED
2591054388657547587,422,23,2019-10-12,2019-12-30,Cairo,Paris,36,EXCHANGED
1681377676612900811,349,25,2019-10-13,2019-12-23,Sydney,Berlin,406,BOOKED
6631625138448592637,128,4,2019-10-13,2020-02-03,Paris,New Delhi,422,BOOKED
3982238011724084332,311,12,2019-10-13,2020-01-06,Sydney,Cairo,68,BOOKED
1210526116039339975,388,14,2019-10-13,2020-01-23,Los Angeles,Beijing,784,BOOKED
2171742098995216053,75,1,2019-10-13,2020-01-20,Sofia,Amsterdam,588,BOOKED
2360342613882267939,299,25,2019-10-13,2020-02-08,Toronto,Bogota,243,BOOKED
5797731328771676191,433,9,2019-10-13,2019-12-19,Lisbon,New Mexico,367,BOOKED
5285785541313410469,421,22,2019-10-13,2020-01-05,Kiev,New Mexico,78,BOOKED
897796282630027003,332,8,2019-10-13,2020-02-08,Stockholm,Toronto,40,BOOKED
1758462255797342259,25,1,2019-10-13,2019-12-22,Sofia,Dubai,307,BOOKED
8908504648509314792,14,15,2019-10-13,2020-01-15,Osaka,Amsterdam,250,BOOKED
683505525399239709,29,5,2019-10-13,2020-01-31,Sao Paolo,Amsterdam,439,BOOKED
7544914404279092877,456,7,2019-10-13,2019-12-26,Paris,Paris,399,BOOKED
894931017317458125,308,9,2019-10-13,2019-11-30,Lausanne,Moscow,77,EXCHANGED
4405484870479199920,442,18,2019-10-13,2019-11-25,Cairo,Kiev,21,EXCHANGED
4789323866799156170,24,25,2019-10-13,2019-10-31,Budapest,Munich,24,EXCHANGED
8363495503589176083,414,15,2019-10-13,2019-11-22,Amsterdam,Paris,29,EXCHANGED
6909449395362406460,437,13,2019-10-13,2019-11-10,Hong Kong,Sao Paolo,22,EXCHANGED
8450852841502238435,285,11,2019-10-13,2020-01-08,Athens,Milano,66,EXCHANGED
794038497735460294,412,13,2019-10-13,2020-01-07,Hong Kong,New York,52,EXCHANGED
127126975947418146,144,20,2019-10-14,2020-02-01,New Mexico,Munich,415,BOOKED
1605234839044395860,499,25,2019-10-14,2020-01-12,Cairo,Beijing,454,BOOKED
7767927935227489691,330,6,2019-10-14,2020-01-08,Sydney,Bogota,286,BOOKED
1521799444015831479,442,18,2019-10-14,2020-02-06,Stockholm,New Mexico,767,BOOKED
7320097198024472869,39,15,2019-10-14,2019-12-19,Sofia,Cairo,99,BOOKED
4339914650977496387,117,18,2019-10-14,2020-01-28,Moscow,Budapest,114,BOOKED
6666762028867560379,394,20,2019-10-14,2019-10-14,Amsterdam,Milano,372,CANCELLED
5789654555193093805,149,25,2019-10-14,2019-11-13,Amsterdam,Sao Paolo,25,EXCHANGED
4346543393761510394,66,17,2019-10-14,2019-11-16,Madrid,Paris,34,EXCHANGED
883915770469622007,94,20,2019-10-14,2019-11-02,Athens,Amsterdam,26,EXCHANGED
45609077879932519,383,9,2019-10-14,2019-11-14,Sydney,Los Angeles,57,EXCHANGED
6711281806160561123,316,17,2019-10-15,2020-02-02,Amsterdam,Sydney,291,BOOKED
6756263022678610632,405,6,2019-10-15,2020-01-08,Stockholm,Lisbon,238,BOOKED
8704612794710912188,300,1,2019-10-15,2020-01-01,Sydney,Madrid,677,BOOKED
4579666324243394192,308,9,2019-10-15,2019-12-27,Lisbon,Oslo,775,BOOKED
3607113815380728527,420,21,2019-10-15,2019-12-24,Kiev,Bogota,149,BOOKED
4191778154643631873,127,3,2019-10-15,2020-01-12,Paris,Toronto,461,BOOKED
5645551704792811603,203,4,2019-10-15,2020-02-08,Cairo,New Mexico,308,BOOKED
2895872734484686462,437,13,2019-10-15,2019-12-30,New York,Paris,638,BOOKED
196997969576812214,233,9,2019-10-15,2019-12-26,London,Sydney,208,BOOKED
8700108122314233658,114,15,2019-10-15,2020-01-08,Hong Kong,Budapest,35,BOOKED
1812419109051947495,236,12,2019-10-15,2020-02-02,Dubai,New Mexico,378,BOOKED
1313688078145355270,442,18,2019-10-15,2019-12-27,Sao Paolo,Toronto,119,BOOKED
8835837285877028046,179,5,2019-10-15,2020-01-17,Cairo,Sydney,422,BOOKED
8845929355643634864,177,3,2019-10-15,2019-12-21,Paris,Sydney,92,BOOKED
910149184890096503,216,17,2019-10-15,2020-02-09,Berlin,Paris,168,BOOKED
4658030101559167584,14,15,2019-10-15,2019-12-22,Oslo,Toronto,259,BOOKED
3268614134636604673,474,25,2019-10-15,2020-02-06,Sofia,Oslo,643,BOOKED
3015008477518866378,186,12,2019-10-15,2019-12-13,Sydney,New Delhi,645,CANCELLED
8571644289829790560,224,25,2019-10-15,2019-12-19,Madrid,Munich,74,CANCELLED
6371119893713215604,339,15,2019-10-15,2019-10-31,Lisbon,Amsterdam,508,CANCELLED
3900836402589709905,213,14,2019-10-15,2020-01-04,Sao Paolo,Dubai,63,EXCHANGED
4122810712026400460,482,8,2019-10-15,2019-11-07,Sao Paolo,Johannesburg,42,EXCHANGED
2348640135532584026,194,20,2019-10-15,2019-12-02,Amsterdam,Paris,78,EXCHANGED
5466902100367566951,267,18,2019-10-15,2019-12-19,Buenos Aires,Oslo,29,EXCHANGED
3804536409794354083,424,25,2019-10-15,2019-11-16,Hong Kong,Madrid,44,EXCHANGED
7396209673868132653,120,21,2019-10-15,2019-10-12,Amsterdam,Dubai,29,EXCHANGED
1017760698098560102,214,15,2019-10-16,2020-01-16,Lausanne,London,655,BOOKED
7500407612041024636,89,15,2019-10-16,2019-12-27,Hong Kong,Sofia,392,BOOKED
4119265560478546719,418,19,2019-10-16,2020-01-26,Hong Kong,Lisbon,604,BOOKED
7798479153635238630,174,25,2019-10-16,2020-02-11,Munich,Athens,741,BOOKED
685505644530670407,255,6,2019-10-16,2020-01-13,New Delhi,Athens,125,BOOKED
4097207312407686592,189,15,2019-10-16,2020-01-29,Stockholm,Buenos Aires,54,BOOKED
8205542678306205921,208,9,2019-10-16,2020-01-11,Paris,Johannesburg,679,BOOKED
7738798289456785005,229,5,2019-10-16,2019-10-22,Stockholm,Amsterdam,758,CANCELLED
5787389817577907558,339,15,2019-10-16,2019-12-03,Cairo,Osaka,426,CANCELLED
5202301536768895367,210,11,2019-10-16,2019-11-11,New Delhi,Sydney,24,EXCHANGED
7000554184580845040,435,11,2019-10-16,2019-12-03,Sao Paolo,Amsterdam,29,EXCHANGED
6037265119194357569,228,4,2019-10-16,2019-11-12,Los Angeles,Cairo,51,EXCHANGED
2306494962801660845,194,20,2019-10-16,2019-11-02,Brussels,Sydney,95,EXCHANGED
4288036019236156432,21,22,2019-10-16,2019-12-18,Sydney,Stockholm,29,EXCHANGED
1458179833061036700,262,13,2019-10-16,2019-12-04,Cairo,Stockholm,49,EXCHANGED
1286291161137758897,230,6,2019-10-17,2020-02-10,Hong Kong,Paris,778,BOOKED
3531460174096345964,119,20,2019-10-17,2020-01-27,Madrid,Johannesburg,151,BOOKED
6358690703823631551,364,15,2019-10-17,2020-01-06,Oslo,Paris,694,BOOKED
7544902803292301251,75,1,2019-10-17,2020-01-30,Dubai,Sydney,335,BOOKED
5468507989826096018,101,2,2019-10-17,2019-12-30,Hong Kong,Sao Paolo,382,BOOKED
4263020991800883913,435,11,2019-10-17,2020-01-02,Johannesburg,Dubai,812,BOOKED
4656789457239662165,180,6,2019-10-17,2020-02-08,Prague,Budapest,581,BOOKED
516691885681581302,376,2,2019-10-17,2020-01-26,Athens,New York,710,BOOKED
5189357116097622844,424,25,2019-10-17,2020-02-08,Sofia,New Delhi,137,BOOKED
8870118665786375093,24,25,2019-10-17,2020-01-18,Athens,Lisbon,163,BOOKED
3510824304525379478,288,14,2019-10-17,2020-01-05,Dubai,Amsterdam,534,BOOKED
3280518822162001521,442,18,2019-10-17,2020-01-10,Johannesburg,Paris,172,BOOKED
706149108116092134,442,18,2019-10-17,2020-02-05,Sydney,Sydney,303,BOOKED
6150395231764149248,333,9,2019-10-17,2020-02-02,Kiev,Amsterdam,330,BOOKED
5138111885594364229,194,20,2019-10-17,2020-02-10,Dubai,Amsterdam,244,BOOKED
6367196279066519721,161,12,2019-10-17,2020-02-13,Sao Paolo,Paris,154,BOOKED
4904484574442835754,75,1,2019-10-17,2019-11-11,Los Angeles,Sydney,637,CANCELLED
2758529682997970926,134,10,2019-10-17,2019-11-16,New York,Munich,20,EXCHANGED
3533091494917113131,302,3,2019-10-17,2019-12-23,Sao Paolo,Paris,23,EXCHANGED
7253324406394799621,361,12,2019-10-17,2019-12-25,Athens,Sydney,86,EXCHANGED
5265709461626453390,100,1,2019-10-17,2019-12-08,Dubai,Sydney,26,EXCHANGED
2093315786217813180,388,14,2019-10-17,2019-12-16,Brussels,Amsterdam,22,EXCHANGED
5015337191958037003,444,20,2019-10-17,2019-12-06,New Mexico,Sydney,31,EXCHANGED
2968647938935245605,370,21,2019-10-17,2019-12-18,Johannesburg,Sydney,43,EXCHANGED
6204526926704735195,232,8,2019-10-17,2019-12-27,Amsterdam,Sydney,34,EXCHANGED
6596380250675889919,49,25,2019-10-17,2019-12-18,Toronto,London,63,EXCHANGED
4217317727412328743,294,20,2019-10-18,2020-01-25,Sydney,Madrid,179,BOOKED
6984562771292279119,39,15,2019-10-18,2020-01-05,Amsterdam,Hong Kong,315,BOOKED
4554524285775152890,174,25,2019-10-18,2020-01-14,Amsterdam,Cairo,751,BOOKED
2688717153981607437,39,15,2019-10-18,2020-01-07,Paris,Lisbon,555,BOOKED
6937974733673747563,414,15,2019-10-18,2020-01-30,Sydney,Sao Paolo,74,BOOKED
5142615504545012608,163,14,2019-10-18,2020-01-08,Lisbon,London,51,BOOKED
3657366126478327410,306,7,2019-10-18,2020-01-18,Oslo,Los Angeles,120,BOOKED
668947691852486870,190,16,2019-10-18,2019-11-11,Budapest,Beijing,543,CANCELLED
5832039609893174794,175,1,2019-10-18,2019-11-29,Oslo,Sydney,39,EXCHANGED
4380800029546649981,198,24,2019-10-18,2019-11-29,New Mexico,Dubai,22,EXCHANGED
7282694311557863844,308,9,2019-10-18,2020-01-01,Munich,Buenos Aires,41,EXCHANGED
5375700604505827641,212,13,2019-10-18,2019-11-12,Madrid,Oslo,59,EXCHANGED
7945511771533450143,94,20,2019-10-19,2020-01-05,Amsterdam,Paris,490,BOOKED
6797213077594237161,51,2,2019-10-19,2020-01-12,Sydney,Bogota,824,BOOKED
1817662454069626630,260,11,2019-10-19,2020-02-05,Paris,Cairo,405,BOOKED
8869867624272371234,490,16,2019-10-19,2020-01-15,Beijing,Sao Paolo,290,BOOKED
